id,url_id,user_id,event_type,timestamp,details
216,216,199,created,2026-01-02 10:01:14,"{""short_code"":""10VCWs"",""original_url"":""https://seeded.app/opal/canyon/216""}"
217,217,140,created,2025-01-13 19:27:30,"{""short_code"":""sEhifm"",""original_url"":""https://seeded.app/opal/valley/217""}"
218,218,11,created,2026-01-17 01:10:12,"{""short_code"":""UEVIYM"",""original_url"":""https://example.com/navy/anchor/218""}"
219,219,28,created,2025-03-22 12:30:04,"{""short_code"":""8l6mwg"",""original_url"":""https://seeded.app/dawn/orbit/219""}"
220,220,216,created,2025-10-31 07:58:58,"{""short_code"":""VFrnQJ"",""original_url"":""https://hackstack.io/rapid/garden/220""}"
221,221,82,created,2025-03-27 07:46:55,"{""short_code"":""wbgi3Z"",""original_url"":""https://acme.dev/young/yard/221""}"
222,222,327,created,2026-01-15 05:33:16,"{""short_code"":""pNWBrY"",""original_url"":""https://example.com/clear/canyon/222""}"
223,223,351,created,2025-09-14 04:54:49,"{""short_code"":""7Ksvnk"",""original_url"":""https://relay.cloud/dawn/signal/223""}"
224,224,250,created,2025-02-06 21:35:50,"{""short_code"":""QWg1WU"",""original_url"":""https://relay.cloud/lively/harvest/224""}"
225,225,250,created,2025-01-30 22:57:18,"{""short_code"":""jKQTs5"",""original_url"":""https://relay.cloud/silver/canyon/225""}"
226,226,269,created,2025-11-16 15:23:32,"{""short_code"":""P1mBj8"",""original_url"":""https://relay.cloud/dawn/quartz/226""}"
227,227,22,created,2025-08-13 10:36:16,"{""short_code"":""d8ANmu"",""original_url"":""https://opswise.net/keen/anchor/227""}"
228,228,324,created,2025-08-02 18:40:00,"{""short_code"":""pYAYxA"",""original_url"":""https://hackstack.io/rapid/harvest/228""}"
229,229,160,created,2025-06-07 01:01:08,"{""short_code"":""U4bAzw"",""original_url"":""https://hackstack.io/keen/network/229""}"
230,230,47,created,2026-01-13 18:28:51,"{""short_code"":""JWKpyY"",""original_url"":""https://relay.cloud/tidy/beacon/230""}"
231,231,341,created,2025-12-29 15:30:21,"{""short_code"":""UJD0hO"",""original_url"":""https://example.com/jade/pioneer/231""}"
232,232,180,created,2025-05-26 10:01:16,"{""short_code"":""J7c5ye"",""original_url"":""https://seeded.app/ivory/delta/232""}"
233,233,39,created,2025-08-03 22:14:13,"{""short_code"":""eGMueM"",""original_url"":""https://opswise.net/lively/quartz/233""}"
234,234,162,created,2025-08-08 00:03:51,"{""short_code"":""ApdL1t"",""original_url"":""https://hackstack.io/rapid/signal/234""}"
235,235,203,created,2025-05-23 06:55:50,"{""short_code"":""jJhR8J"",""original_url"":""https://example.com/opal/river/235""}"
236,236,134,created,2025-02-08 06:54:53,"{""short_code"":""qsYVoG"",""original_url"":""https://example.com/amber/trail/236""}"
237,237,209,created,2025-03-06 09:28:50,"{""short_code"":""maj7a5"",""original_url"":""https://acme.dev/proud/harvest/237""}"
238,238,79,created,2025-10-24 21:10:03,"{""short_code"":""xp5REM"",""original_url"":""https://opswise.net/warm/lagoon/238""}"
239,239,336,created,2025-09-09 11:45:03,"{""short_code"":""7XmTQI"",""original_url"":""https://opswise.net/vivid/orbit/239""}"
240,240,42,created,2025-11-19 14:25:44,"{""short_code"":""BlU16K"",""original_url"":""https://opswise.net/quiet/uplink/240""}"
241,241,332,created,2025-12-19 15:00:47,"{""short_code"":""DxAcHK"",""original_url"":""https://hackstack.io/warm/island/241""}"
242,242,60,created,2025-03-05 23:49:49,"{""short_code"":""MI6lGF"",""original_url"":""https://hackstack.io/mellow/journey/242""}"
243,243,257,created,2025-05-12 11:34:24,"{""short_code"":""ooxVsK"",""original_url"":""https://opswise.net/calm/signal/243""}"
244,244,363,created,2025-01-05 15:56:13,"{""short_code"":""44zILq"",""original_url"":""https://acme.dev/urban/uplink/244""}"
245,245,167,created,2025-11-19 05:56:26,"{""short_code"":""OLDi6j"",""original_url"":""https://hackstack.io/cobalt/zenith/245""}"
246,246,143,created,2025-10-24 18:15:43,"{""short_code"":""44WnKO"",""original_url"":""https://hackstack.io/harbor/valley/246""}"
247,247,152,created,2025-03-15 07:35:28,"{""short_code"":""zNLu25"",""original_url"":""https://example.com/rapid/quartz/247""}"
248,248,361,created,2025-12-19 11:58:54,"{""short_code"":""fd4PGT"",""original_url"":""https://acme.dev/urban/window/248""}"
249,249,177,created,2025-08-01 00:28:36,"{""short_code"":""ioZ5YC"",""original_url"":""https://seeded.app/brisk/island/249""}"
250,250,346,created,2026-02-09 14:05:20,"{""short_code"":""lPkk0A"",""original_url"":""https://example.com/clear/journey/250""}"
251,251,270,created,2025-08-06 07:43:33,"{""short_code"":""xSrca8"",""original_url"":""https://relay.cloud/young/lagoon/251""}"
252,252,339,created,2025-11-02 08:25:20,"{""short_code"":""8psIsV"",""original_url"":""https://relay.cloud/vivid/valley/252""}"
253,253,19,created,2025-07-24 13:08:47,"{""short_code"":""V653B0"",""original_url"":""https://relay.cloud/lively/orbit/253""}"
254,254,17,created,2025-02-12 10:51:35,"{""short_code"":""bbmS9b"",""original_url"":""https://relay.cloud/urban/window/254""}"
255,255,392,created,2026-02-05 08:33:53,"{""short_code"":""bmofQa"",""original_url"":""https://seeded.app/urban/signal/255""}"
256,256,114,created,2025-06-07 22:09:14,"{""short_code"":""OhAPUn"",""original_url"":""https://relay.cloud/brisk/meadow/256""}"
257,257,370,created,2026-01-17 02:18:02,"{""short_code"":""YZQVBN"",""original_url"":""https://acme.dev/opal/window/257""}"
258,258,344,created,2025-07-14 21:06:02,"{""short_code"":""NW5KfP"",""original_url"":""https://opswise.net/proud/canyon/258""}"
259,259,301,created,2025-12-26 12:33:14,"{""short_code"":""U9Gyej"",""original_url"":""https://hackstack.io/calm/orbit/259""}"
260,260,248,created,2025-11-17 23:50:12,"{""short_code"":""HKXQt8"",""original_url"":""https://acme.dev/jade/pioneer/260""}"
261,261,155,created,2025-10-04 13:32:30,"{""short_code"":""TrYsHW"",""original_url"":""https://acme.dev/harbor/delta/261""}"
262,262,103,created,2025-02-09 21:09:44,"{""short_code"":""OOVTlk"",""original_url"":""https://seeded.app/keen/engine/262""}"
263,263,295,created,2025-12-21 16:50:19,"{""short_code"":""9iFHry"",""original_url"":""https://acme.dev/ember/uplink/263""}"
264,264,124,created,2025-11-10 17:05:28,"{""short_code"":""Jd9N0p"",""original_url"":""https://acme.dev/young/river/264""}"
265,265,182,created,2025-08-07 11:06:54,"{""short_code"":""F1bVIR"",""original_url"":""https://opswise.net/brisk/uplink/265""}"
266,266,362,created,2026-01-07 19:17:11,"{""short_code"":""Pvfq3c"",""original_url"":""https://seeded.app/opal/window/266""}"
267,267,289,created,2025-09-28 13:06:10,"{""short_code"":""r0AKrT"",""original_url"":""https://example.com/ember/journey/267""}"
268,268,216,created,2025-08-08 03:16:07,"{""short_code"":""MBENqr"",""original_url"":""https://relay.cloud/clear/lagoon/268""}"
269,269,51,created,2025-10-20 21:29:37,"{""short_code"":""ogTVzV"",""original_url"":""https://relay.cloud/clear/pioneer/269""}"
270,270,155,created,2025-10-11 06:55:16,"{""short_code"":""wyy9vO"",""original_url"":""https://acme.dev/dawn/meadow/270""}"
271,271,175,created,2025-02-18 03:52:49,"{""short_code"":""FglKo7"",""original_url"":""https://acme.dev/keen/orbit/271""}"
272,272,61,created,2025-12-08 16:40:05,"{""short_code"":""v8IIKW"",""original_url"":""https://example.com/urban/river/272""}"
273,273,299,created,2026-01-27 13:55:55,"{""short_code"":""TCdz2l"",""original_url"":""https://relay.cloud/mellow/kernel/273""}"
274,274,294,created,2025-10-31 04:13:32,"{""short_code"":""EuyVg3"",""original_url"":""https://relay.cloud/urban/zenith/274""}"
275,275,237,created,2025-04-07 05:32:10,"{""short_code"":""OXHjWw"",""original_url"":""https://relay.cloud/forest/uplink/275""}"
276,276,335,created,2025-06-07 23:42:35,"{""short_code"":""VLdSVh"",""original_url"":""https://acme.dev/lively/pioneer/276""}"
277,277,41,created,2025-04-07 17:53:31,"{""short_code"":""xWbPvq"",""original_url"":""https://opswise.net/opal/quartz/277""}"
278,278,54,created,2025-04-08 22:06:48,"{""short_code"":""hjfvwJ"",""original_url"":""https://seeded.app/urban/harvest/278""}"
279,279,42,created,2025-02-20 10:23:14,"{""short_code"":""jVfEjk"",""original_url"":""https://relay.cloud/amber/window/279""}"
280,280,206,created,2025-10-13 00:10:18,"{""short_code"":""m4G7oF"",""original_url"":""https://acme.dev/dawn/uplink/280""}"
281,281,184,created,2025-03-15 16:16:05,"{""short_code"":""jAEvBD"",""original_url"":""https://acme.dev/harbor/yard/281""}"
282,282,392,created,2026-02-10 11:41:06,"{""short_code"":""6fPmPV"",""original_url"":""https://opswise.net/keen/window/282""}"
283,283,280,created,2025-11-18 23:15:20,"{""short_code"":""hJNubR"",""original_url"":""https://example.com/vivid/canyon/283""}"
284,284,91,created,2025-10-28 14:30:10,"{""short_code"":""jWydfA"",""original_url"":""https://example.com/tidy/network/284""}"
285,285,370,created,2025-02-26 20:17:27,"{""short_code"":""DQ1WOI"",""original_url"":""https://example.com/ivory/river/285""}"
286,286,295,created,2025-03-22 01:26:20,"{""short_code"":""qrpGG1"",""original_url"":""https://hackstack.io/quiet/beacon/286""}"
287,287,85,created,2025-03-04 22:36:53,"{""short_code"":""w4VtI6"",""original_url"":""https://relay.cloud/dawn/anchor/287""}"
288,288,193,created,2025-12-31 15:47:07,"{""short_code"":""kmftx2"",""original_url"":""https://example.com/harbor/uplink/288""}"
289,289,115,created,2026-02-12 02:59:58,"{""short_code"":""xYYP27"",""original_url"":""https://acme.dev/tidy/delta/289""}"
290,290,257,created,2026-01-10 13:52:40,"{""short_code"":""hL3ecr"",""original_url"":""https://seeded.app/cobalt/beacon/290""}"
291,291,110,created,2025-12-09 18:21:00,"{""short_code"":""J70fBK"",""original_url"":""https://hackstack.io/mellow/river/291""}"
292,292,289,created,2025-01-25 16:30:24,"{""short_code"":""CVcSmP"",""original_url"":""https://relay.cloud/cobalt/zenith/292""}"
293,293,231,created,2026-01-13 16:09:33,"{""short_code"":""yOBGz0"",""original_url"":""https://seeded.app/navy/canyon/293""}"
294,294,386,created,2026-02-17 06:55:55,"{""short_code"":""4rygOT"",""original_url"":""https://relay.cloud/warm/window/294""}"
295,295,176,created,2025-07-18 09:39:34,"{""short_code"":""hNzhgJ"",""original_url"":""https://relay.cloud/quiet/window/295""}"
296,296,149,created,2026-01-21 23:00:22,"{""short_code"":""akuRPT"",""original_url"":""https://relay.cloud/tidy/window/296""}"
297,297,89,created,2025-03-15 02:28:29,"{""short_code"":""fLXIfY"",""original_url"":""https://acme.dev/amber/trail/297""}"
298,298,261,created,2025-01-12 03:42:53,"{""short_code"":""cEDvUK"",""original_url"":""https://relay.cloud/proud/river/298""}"
299,299,282,created,2025-07-26 22:01:20,"{""short_code"":""QpdtHd"",""original_url"":""https://relay.cloud/ivory/anchor/299""}"
300,300,102,created,2025-07-20 07:00:10,"{""short_code"":""70XovU"",""original_url"":""https://example.com/gold/signal/300""}"
301,301,222,created,2026-02-14 18:46:35,"{""short_code"":""whuxu2"",""original_url"":""https://hackstack.io/urban/river/301""}"
302,302,148,created,2025-09-24 23:00:47,"{""short_code"":""OCNqcD"",""original_url"":""https://acme.dev/cobalt/engine/302""}"
303,303,386,created,2025-01-19 14:11:36,"{""short_code"":""QFARQY"",""original_url"":""https://relay.cloud/lively/signal/303""}"
304,304,195,created,2025-04-16 20:56:15,"{""short_code"":""oX8VEX"",""original_url"":""https://opswise.net/brisk/trail/304""}"
305,305,250,created,2025-10-18 14:30:24,"{""short_code"":""UhBWRO"",""original_url"":""https://seeded.app/brisk/signal/305""}"
306,306,127,created,2025-09-16 09:15:03,"{""short_code"":""wRu9QB"",""original_url"":""https://opswise.net/clear/island/306""}"
307,307,374,created,2025-04-22 05:00:08,"{""short_code"":""6Bg777"",""original_url"":""https://opswise.net/vivid/beacon/307""}"
308,308,143,created,2025-02-09 16:21:46,"{""short_code"":""KImmsF"",""original_url"":""https://acme.dev/warm/window/308""}"
309,309,118,created,2025-11-17 18:37:59,"{""short_code"":""3FXEFg"",""original_url"":""https://hackstack.io/lively/journey/309""}"
310,310,146,created,2025-03-30 23:56:22,"{""short_code"":""jGOICL"",""original_url"":""https://opswise.net/young/canyon/310""}"
311,311,241,created,2025-04-06 02:10:45,"{""short_code"":""2HwFTD"",""original_url"":""https://seeded.app/forest/yard/311""}"
312,312,32,created,2026-02-03 07:38:34,"{""short_code"":""Sc6F6q"",""original_url"":""https://hackstack.io/proud/kernel/312""}"
313,313,384,created,2025-06-16 07:10:17,"{""short_code"":""crZkRJ"",""original_url"":""https://acme.dev/amber/lagoon/313""}"
314,314,205,created,2025-10-09 23:24:26,"{""short_code"":""Nb3P9q"",""original_url"":""https://relay.cloud/jade/window/314""}"
315,315,320,created,2025-02-25 09:17:49,"{""short_code"":""0HNrXK"",""original_url"":""https://hackstack.io/amber/orbit/315""}"
316,316,54,created,2025-09-19 06:01:39,"{""short_code"":""N5T8Cw"",""original_url"":""https://acme.dev/gold/uplink/316""}"
317,317,250,created,2025-05-16 14:51:52,"{""short_code"":""Rg2OzG"",""original_url"":""https://opswise.net/ivory/canyon/317""}"
318,318,92,created,2025-02-10 12:31:52,"{""short_code"":""xLV6oF"",""original_url"":""https://example.com/tidy/window/318""}"
319,319,326,created,2025-11-23 10:16:01,"{""short_code"":""U2vz0n"",""original_url"":""https://hackstack.io/mellow/journey/319""}"
320,320,89,created,2025-03-13 08:14:24,"{""short_code"":""6Ttz0e"",""original_url"":""https://acme.dev/quiet/trail/320""}"
321,321,354,created,2025-06-21 10:36:07,"{""short_code"":""06EcPU"",""original_url"":""https://example.com/clear/anchor/321""}"
322,322,215,created,2025-05-25 08:46:59,"{""short_code"":""pyFJSj"",""original_url"":""https://acme.dev/urban/island/322""}"
323,323,227,created,2025-11-12 00:28:47,"{""short_code"":""dcHfzd"",""original_url"":""https://relay.cloud/quiet/zenith/323""}"
324,324,324,created,2025-12-29 08:09:11,"{""short_code"":""QH6xBy"",""original_url"":""https://opswise.net/gold/beacon/324""}"
325,325,145,created,2025-07-11 15:39:41,"{""short_code"":""VluuPU"",""original_url"":""https://seeded.app/harbor/canyon/325""}"
326,326,286,created,2025-06-13 23:00:15,"{""short_code"":""K11cNj"",""original_url"":""https://relay.cloud/young/garden/326""}"
327,327,292,created,2025-11-10 07:56:12,"{""short_code"":""nFF2cL"",""original_url"":""https://example.com/forest/meadow/327""}"
328,328,334,created,2025-03-22 15:22:11,"{""short_code"":""CGD50p"",""original_url"":""https://example.com/keen/engine/328""}"
329,329,376,created,2025-01-29 14:11:57,"{""short_code"":""5iy0vt"",""original_url"":""https://seeded.app/gold/uplink/329""}"
330,330,182,created,2025-10-29 12:31:47,"{""short_code"":""HWflzY"",""original_url"":""https://hackstack.io/quiet/quartz/330""}"
331,331,174,created,2026-02-09 17:50:55,"{""short_code"":""2IBD9v"",""original_url"":""https://opswise.net/opal/valley/331""}"
332,332,324,created,2025-12-31 18:07:20,"{""short_code"":""rdNK0t"",""original_url"":""https://example.com/urban/anchor/332""}"
333,333,1,created,2025-05-26 22:41:04,"{""short_code"":""X9hbsg"",""original_url"":""https://seeded.app/harbor/river/333""}"
334,334,162,created,2025-07-11 21:30:47,"{""short_code"":""v35ZFC"",""original_url"":""https://example.com/ember/island/334""}"
335,335,258,created,2025-01-09 06:23:24,"{""short_code"":""YbPUAb"",""original_url"":""https://hackstack.io/mellow/canyon/335""}"
336,336,226,created,2025-03-16 09:38:48,"{""short_code"":""DMmdfH"",""original_url"":""https://hackstack.io/dawn/journey/336""}"
337,337,89,created,2025-03-11 09:45:51,"{""short_code"":""FhYAy2"",""original_url"":""https://acme.dev/brisk/garden/337""}"
338,338,51,created,2025-04-26 23:47:50,"{""short_code"":""imfTA0"",""original_url"":""https://hackstack.io/quiet/valley/338""}"
339,339,389,created,2025-01-17 10:13:35,"{""short_code"":""l8SBig"",""original_url"":""https://example.com/dawn/anchor/339""}"
340,340,45,created,2025-11-08 15:47:28,"{""short_code"":""UkQ4Je"",""original_url"":""https://relay.cloud/rapid/harvest/340""}"
341,341,355,created,2025-11-22 20:36:49,"{""short_code"":""WHNfMn"",""original_url"":""https://relay.cloud/gold/canyon/341""}"
342,342,4,created,2026-02-15 03:56:17,"{""short_code"":""mjpmzT"",""original_url"":""https://opswise.net/tidy/canyon/342""}"
343,343,128,created,2025-11-25 16:49:35,"{""short_code"":""hUfGCs"",""original_url"":""https://hackstack.io/navy/meadow/343""}"
344,344,74,created,2025-01-08 14:29:14,"{""short_code"":""5AdEAj"",""original_url"":""https://opswise.net/tidy/kernel/344""}"
345,345,331,created,2025-12-01 09:47:58,"{""short_code"":""MReoBS"",""original_url"":""https://example.com/urban/quartz/345""}"
346,346,79,created,2025-05-22 13:04:50,"{""short_code"":""Wg4Nph"",""original_url"":""https://seeded.app/jade/river/346""}"
347,347,32,created,2025-02-25 08:27:42,"{""short_code"":""GboiWH"",""original_url"":""https://acme.dev/dawn/quartz/347""}"
348,348,256,created,2025-11-12 00:11:32,"{""short_code"":""loIOoV"",""original_url"":""https://example.com/cobalt/network/348""}"
349,349,44,created,2026-02-17 22:36:11,"{""short_code"":""QZQF7h"",""original_url"":""https://seeded.app/vivid/network/349""}"
350,350,35,created,2025-05-13 17:16:38,"{""short_code"":""pOmL53"",""original_url"":""https://seeded.app/vivid/garden/350""}"
351,351,297,created,2025-09-19 19:23:24,"{""short_code"":""w5qSL5"",""original_url"":""https://example.com/silver/trail/351""}"
352,352,113,created,2025-04-26 04:24:44,"{""short_code"":""5HWYev"",""original_url"":""https://opswise.net/silver/beacon/352""}"
353,353,63,created,2025-12-30 19:07:23,"{""short_code"":""Fu6mWx"",""original_url"":""https://example.com/opal/harvest/353""}"
354,354,316,created,2025-08-16 07:22:57,"{""short_code"":""djuFo7"",""original_url"":""https://relay.cloud/young/trail/354""}"
355,355,196,created,2025-08-20 23:01:49,"{""short_code"":""OmlfF0"",""original_url"":""https://acme.dev/navy/anchor/355""}"
356,356,320,created,2025-09-02 22:10:28,"{""short_code"":""HoniRj"",""original_url"":""https://relay.cloud/jade/window/356""}"
357,357,381,created,2025-05-06 17:49:03,"{""short_code"":""pEXrzr"",""original_url"":""https://relay.cloud/ivory/canyon/357""}"
